path,bytes,classification,recommended_action,rationale
runtime/nonzero_cloudops/__init__.py,302,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/adapters/__init__.py,72,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/adapters/advisory.py,1154,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/adapters/aws_optional.py,430,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/adapters/base.py,1040,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/adapters/portable.py,20043,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/adapters/resources.py,8387,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/approval.py,235,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/composition.py,722,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/contract.py,5146,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/evidence.py,7611,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/execution.py,43086,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/investigation.py,5046,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/__init__.py,3953,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/authority.py,3146,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/contracts.py,56386,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/digest.py,763,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/enums.py,8273,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/errors.py,2566,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/failures.py,3298,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/identifiers.py,1979,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/public_enums.py,839,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/redaction.py,1925,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/transitions.py,4086,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/uuid7.py,1261,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/models/validation.py,2508,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/planning.py,24810,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/policy.py,9490,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/provenance.py,5551,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/service.py,20631,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/state/__init__.py,81,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/state/files.py,8902,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/state/guards.py,2053,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/state/idempotency.py,2048,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/state/protocol.py,4372,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/state/repository.py,11190,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/state/snapshot.py,25564,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/verification.py,683,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/views.py,9402,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/orchestrator/__init__.py,89,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/orchestrator/gemini_gemma.py,7465,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/orchestrator/knowledge_router.py,6873,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/prompts/system_prompt.txt,3605,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/provenance_registry.json,41551,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/provider_availability.py,3790,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/__init__.py,178,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/aureon_provider.py,1675,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/base.py,380,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/config.py,14778,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/exact.py,13029,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/gemini_provider.py,890,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/gemma_provider.py,3858,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/live_gate.py,31270,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/messages.py,583,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/nvidia.py,28267,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/openai_compatible.py,1963,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/safety.py,10502,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/providers/unknown_replay.py,965,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/reports/contamination_guard_report.md,1898,HISTORICAL_RUNTIME_REPORT,KEEP_NOW_REVIEW_LATER,Historical runtime report; not current entrypoint
runtime/reports/current_checkpoint_report.md,5895,HISTORICAL_RUNTIME_REPORT,KEEP_NOW_REVIEW_LATER,Historical runtime report; not current entrypoint
runtime/reports/phase_0a_forensic_execution_report.md,15128,HISTORICAL_RUNTIME_REPORT,KEEP_NOW_REVIEW_LATER,Historical runtime report; not current entrypoint
runtime/reports/phase_0a_stabilization_report.md,4801,HISTORICAL_RUNTIME_REPORT,KEEP_NOW_REVIEW_LATER,Historical runtime report; not current entrypoint
runtime/reports/phase_0b_retrieval_facade_report.md,7907,HISTORICAL_RUNTIME_REPORT,KEEP_NOW_REVIEW_LATER,Historical runtime report; not current entrypoint
runtime/reports/phase_0c_runtime_contract_guard_report.md,6906,HISTORICAL_RUNTIME_REPORT,KEEP_NOW_REVIEW_LATER,Historical runtime report; not current entrypoint
runtime/reports/phase_1_candidate_triage_report.md,5174,HISTORICAL_RUNTIME_REPORT,KEEP_NOW_REVIEW_LATER,Historical runtime report; not current entrypoint
runtime/requirements.txt,91,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/retrieval/__init__.py,124,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/retrieval/facade.py,2042,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/retrieval/feature_flags.py,1631,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/retrieval/linux/__init__.py,188,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/retrieval/linux/graph_loader.py,666,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/retrieval/linux/provenance_attach.py,3133,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/retrieval/linux/query_normalizer.py,3874,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/retrieval/linux/retrieval_engine.py,12642,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/retrieval/linux/scoring.py,1069,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/router/__init__.py,91,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/router/local_router.py,2954,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/run.sh,397,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/run_web.sh,364,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/runtime_paths.py,840,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/service_guard/__init__.py,80,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/service_guard/contracts.py,3678,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/service_guard/service.py,19304,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/service_guard/target.py,13245,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/__init__.py,50,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/browser_tools.py,14857,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/build_rhcsa_library.py,40708,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/check_no_direct_retrieval_imports.py,1656,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/epistemic_registry.py,13781,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/executor.py,9177,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/filesystem_tools.py,4101,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/memory.py,11531,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/memory_hats.py,4346,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/nonzero_architecture.py,11219,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/project_scanner.py,3738,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/provenance.py,6465,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/provenance_readout.py,2369,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/rhcsa_search.py,23323,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/shell_tools.py,1407,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/system_info.py,1234,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/validator.py,7844,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/tools/web_reader.py,872,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/web_cli.py,96,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/webapp.py,22006,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
scripts/nvidia_competition_demo.py,10519,CURRENT_SCRIPTS,KEEP,Active reviewer/demo/utility script
scripts/nvidia_reviewer_preflight.py,5668,CURRENT_SCRIPTS,KEEP,Active reviewer/demo/utility script
scripts/record_suite.py,7014,CURRENT_SCRIPTS,KEEP,Active reviewer/demo/utility script
scripts/start_tui.sh,665,CURRENT_SCRIPTS,KEEP,Active reviewer/demo/utility script
state/model_config.json,36,PUBLIC_SAFE_DEFAULT_STATE,KEEP,Tracked public-safe defaults only
state/providers.json,205,PUBLIC_SAFE_DEFAULT_STATE,KEEP,Tracked public-safe defaults only
tests/cockroach/support/certification_manifest.py,8120,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/cockroach/test_migration_gate.py,13354,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/cockroach/test_rls_and_transactions.py,52702,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/cockroach/test_vector_temporal.py,23233,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/fixtures/memory_patch_semantic_v1.json,10744,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/fixtures/nachwg_correct_answer.json,911,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/fixtures/nachwg_official_excerpts.json,4089,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/fixtures/nachwg_temporal_benchmark_20260919.json,4028,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/fixtures/nonzero_parity_v1.json,2537,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/fixtures/nv01_mission.json,316,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/fixtures/nv02_lite.json,670,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/fixtures/nv02_observation.json,68,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/fixtures/nv05_lite_off_profile.json,1223,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/live_gate_support.py,1435,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nachwg_support.py,5367,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv03_support.py,18586,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv04_support.py,5976,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv05_demo.py,4202,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv05_support.py,3802,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv06_support.py,2937,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv07_support.py,8699,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv08_measure.py,7309,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv09_support.py,7115,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv10_support.py,6211,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/nv11_benchmark.py,33321,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/packaging_acceptance.py,6398,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_aoia_determinism.py,1992,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_append_only_provenance.py,5940,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_authority_timeline.py,3188,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_candidate_triage.py,4094,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_competition_evaluation.py,9095,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_competition_view.py,8134,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_assistant_cli.py,4397,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_evidence.py,4160,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_generic.py,12525,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_original_contract.py,24532,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_original_redaction.py,1820,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_preset.py,3403,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_retrieval_root.py,2555,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_service.py,20372,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_wait_contract.py,4533,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_cpl_web.py,21194,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_epistemic_kernel.py,1957,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_epistemic_registry.py,3299,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_epistemic_safeguards.py,3012,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_evidence_boundary.py,2270,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_evidence_review.py,6373,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_evidence_review_web.py,3575,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_evidence_write_contract.py,5473,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_executor_containment.py,1863,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_facade_delegation.py,1433,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_g07_live_gate.py,32961,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_g07_nachwg.py,11538,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_g07_result_writer.py,2808,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_knowledge_validator.py,3940,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_linux_retrieval.py,2928,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_main.py,20309,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_layer_isolation_smoke.py,997,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_authority.py,5203,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_contracts.py,10139,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_correction.py,12658,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_critic.py,12984,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_discovery.py,16471,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_evidence_promotion.py,24525,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_lifecycle.py,30721,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_package.py,5772,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_persistence_ports.py,20747,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_public_privacy.py,30588,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_retrieval.py,27502,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_memory_patch_semantic_parity.py,9407,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_no_direct_rhcsa_search_imports.py,854,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nonzero_architecture.py,2717,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nonzero_core_authority.py,26237,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nonzero_integration.py,16490,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nonzero_native.py,23297,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nonzero_parity.py,4471,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nonzero_public_privacy.py,17112,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv01_advisory.py,13359,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv01_foundation.py,20441,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv02_http.py,4814,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv02_lite.py,32404,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv03_memory.py,17726,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv04_learning.py,15756,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv05_active.py,18187,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv05_shadow.py,6714,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv06_personal.py,23989,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv06_profile_compatibility.py,5185,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv07_chat.py,39061,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv07_isolation.py,15002,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv08_index.py,22668,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv08_migration.py,3738,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv09_service_guard.py,21181,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv10_guard.py,15779,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv10_memory.py,17831,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv10_recovery.py,3891,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nv11_benchmark.py,7584,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nvidia_competition_demo.py,2968,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_nvidia_reviewer_preflight.py,1680,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_provenance_attachment.py,890,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_provenance_readout.py,3455,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_provenance_verification.py,5027,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_provider_availability.py,3966,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_provider_safety_recert.py,15909,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_retrieval_facade_contract.py,3825,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_retrieval_refusal.py,1420,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_rhcsa_retrieval.py,2446,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_routing_boundary.py,6708,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_runtime_router_contract_guard.py,5636,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_scoring_consistency.py,1162,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_tui_phase1.py,3582,CURRENT_TESTS,KEEP,Active regression/certification tests
tests/test_tui_phase2.py,5714,CURRENT_TESTS,KEEP,Active regression/certification tests
tui/__init__.py,54,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/app.py,11582,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/assistant.py,769,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/views/__init__.py,38,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/views/dashboard.py,1778,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/widgets/__init__.py,49,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/widgets/approval_panel.py,1150,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/widgets/log_panel.py,2944,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/widgets/status_bar.py,906,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/widgets/status_panel.py,1254,CURRENT_UI,KEEP,Current operator/reviewer UI
tui/widgets/transcript_panel.py,2471,CURRENT_UI,KEEP,Current operator/reviewer UI
web/app.js,34928,CURRENT_UI,KEEP,Current operator/reviewer UI
web/index.html,18020,CURRENT_UI,KEEP,Current operator/reviewer UI
web/styles.css,10765,CURRENT_UI,KEEP,Current operator/reviewer UI
